,Date,Close,High,Low,Open,Volume,Returns,Volatility,SMA_10,SMA_20,SMA_50,RSI,Upper_BB,Lower_BB,Close_Z_Score,Anomaly_IsoForest,Anomaly_DBSCAN,Color,Anomaly_IF,Anomaly_Autoencoder,Combined_Anomaly
1419,2007-10-03,9.52888011932373,9.614725602710946,9.453133726859106,9.500264530121967,9836400,-0.01718754118923227,0.02096018526441108,9.514572906494141,9.018350267410279,7.992510042190552,72.72720386900816,10.135333144338642,7.901367390481917,0.16786149108636914,1,0,blue,1,0,0
1420,2007-10-04,9.195597648620605,9.594527836780399,9.09965242162153,9.57432901059878,8743200,-0.03497603774311919,0.02293965721380602,9.516929435729981,9.056896734237672,8.034995336532592,59.30153714793194,10.140320432070563,7.973473036404779,0.1360922208960949,1,0,blue,1,0,0
1421,2007-10-05,9.547396659851074,9.555812783592847,9.224212242872506,9.274709627432228,9329600,0.03825732972160223,0.021924595565689504,9.54116849899292,9.128519105911256,8.087714767456054,66.10172339820613,10.136520004496521,8.12051820732599,0.16962653134714642,1,0,blue,1,1,0
1422,2007-10-08,9.535614013671875,9.746020318985826,9.476699862918517,9.569278508834838,4688800,-0.0012341213630253645,0.02200463069993338,9.549248027801514,9.194502639770509,8.14242042541504,64.0684662521179,10.120406783840592,8.268598495700425,0.16850338175804963,1,0,blue,1,0,0
1423,2007-10-09,9.882364273071289,9.912662835713943,9.607994883298256,9.62987667912194,11420800,0.036363705462726825,0.022481671419559358,9.577526664733886,9.266293334960938,8.20298378944397,65.92552238856788,10.170413814627008,8.362172855294869,0.20155643329168482,1,0,blue,1,0,0
1424,2007-10-10,9.926130294799805,10.006926257137504,9.762854759722593,9.88909857127073,8718800,0.004428699501370925,0.022471341724022143,9.58072509765625,9.338841581344605,8.265668096542358,64.15931628070052,10.20784550469989,8.46983765798932,0.2057283135784376,1,0,blue,1,0,0
1425,2007-10-11,9.602944374084473,9.998508643326987,9.42620319264422,9.953060800880786,6229600,-0.032559105221966034,0.023921324389619577,9.58510160446167,9.399775266647339,8.322730302810669,55.221279877153826,10.149699265017908,8.64985126827677,0.17492147031651367,1,0,blue,1,1,0
1426,2007-10-12,9.661857604980469,9.677006884346579,9.431251836617555,9.582744630278661,8033200,0.006134913272536124,0.022537414395612087,9.602775764465331,9.44640130996704,8.37622405052185,53.74769454708165,10.134197652173093,8.758604967760988,0.1805372182619977,1,0,blue,1,1,0
1427,2007-10-15,9.766221046447754,10.01365911515969,9.641660206916047,9.77968671871352,11118400,0.010801591757416018,0.022313238939752744,9.634252834320069,9.502117109298705,8.438403377532959,53.06124379650432,10.092572501099205,8.911661717498205,0.19048538734201634,1,0,blue,1,0,0
1428,2007-10-16,9.783051490783691,9.964842848621316,9.67700717415417,9.67700717415417,7624000,0.001723332316142745,0.02222104543556453,9.643005752563477,9.551857233047485,8.49738452911377,47.72727716133131,10.049401376487703,9.054313089607268,0.19208970494204713,1,0,blue,1,1,0
1429,2007-10-17,9.848697662353516,10.124751263246331,9.715721370721187,10.011973154215957,12518000,0.006710193811375387,0.02184620089952992,9.674987506866454,9.594780206680298,8.550406913757325,56.65632054671015,10.032889538624223,9.156670874736372,0.19834725265272932,1,0,blue,1,0,0
1430,2007-10-18,9.828495979309082,9.953056753371742,9.732550787198317,9.830179588775657,5218800,-0.0020512034927880896,0.021584694312557672,9.738277339935303,9.627603387832641,8.598716154098511,58.0951434535142,10.029198648844947,9.226008126820336,0.19642158063768783,1,0,blue,1,0,0
1431,2007-10-19,9.550762176513672,9.926126904247129,9.544029021424791,9.84869690494302,4996400,-0.028258016626358184,0.022552889099968592,9.738613891601563,9.639891195297242,8.65187322616577,52.09964312357602,10.014025927673549,9.265756462920935,0.1699473403232632,1,0,blue,1,1,0
1432,2007-10-22,9.554126739501953,9.76285002251115,8.963306270667564,9.409367778539659,10362000,0.00035228214524640755,0.022291402060381264,9.74046516418457,9.644856595993042,8.708699741363525,46.671889380233004,10.011204262075786,9.278508929910299,0.17026805839289763,1,0,blue,1,0,0
1433,2007-10-23,10.107917785644531,10.12138409607377,9.535613076691368,9.631558291118113,9815200,0.05796354405190218,0.025557879485424186,9.763020515441895,9.670273590087891,8.773875198364259,61.52813562668864,10.09003679218714,9.250510387988642,0.22305672542582364,1,0,blue,1,0,0
1434,2007-10-24,9.784732818603516,10.234160278250002,9.58779222688111,10.208911912512065,7404000,-0.031973446351137635,0.0258106742620035,9.748880767822266,9.664802932739258,8.834674196243286,61.77651738569637,10.075024684163644,9.254581181314872,0.19224997307038202,1,0,blue,1,1,0
1435,2007-10-25,9.52888011932373,9.877312882551962,9.400952736025912,9.831865047073187,8461200,-0.02614815386612679,0.02533558365709348,9.74147434234619,9.66328797340393,8.89214035987854,49.615099456429085,10.075371693570473,9.251204253237388,0.16786149108636914,1,0,blue,1,1,0
1436,2007-10-26,9.668588638305664,9.922759770743445,9.594525862804648,9.8587960852009,13177200,0.014661588479701448,0.025463416438051632,9.742147445678711,9.672461605072021,8.954285936355591,52.6245411937433,10.07592332317222,9.268999886971823,0.18117883621423123,1,0,blue,1,1,0
1437,2007-10-29,9.80829906463623,10.008605608751127,9.756118076892973,9.904244275373609,9931200,0.014449929721598975,0.02560203617653149,9.746355247497558,9.690304040908813,9.016128511428834,48.40805771275058,10.084057968785281,9.296550113032346,0.19449636315505794,1,0,blue,1,0,0
1438,2007-10-30,9.678688049316406,9.931175563646399,9.675321472072264,9.779682798204822,4704000,-0.013214423261943109,0.025188078145956357,9.73591890335083,9.689462327957154,9.069386529922486,44.87080847106751,10.083241258989307,9.295683396925,0.18214153586202847,1,0,blue,1,1,0
1439,2007-10-31,9.968209266662598,9.973258812485152,9.717404669694046,9.730870981366301,9824000,0.029913270876277487,0.025672860570878798,9.747870063781738,9.711428785324097,9.124125862121582,57.67868713632252,10.11634761438699,9.306509956261204,0.20973938029796155,1,0,blue,1,0,0
1440,2007-11-01,9.737605094909668,10.18366678964697,9.737605094909668,9.889097915566273,9021200,-0.02313396173615212,0.024885908806983086,9.738780975341797,9.738529157638549,9.172704544067383,51.485172582338286,10.062556872539917,9.414501442737182,0.18775764743344178,1,0,blue,1,0,0
1441,2007-11-02,9.515414237976074,10.00692368517328,9.318474250790626,9.922761165772512,8757600,-0.022817813493971273,0.024086797726683654,9.735246181488037,9.7369300365448,9.20327236175537,45.29963718253472,10.065217074625172,9.408642998464428,0.16657789155597277,1,0,blue,1,0,0
1442,2007-11-05,9.591161727905273,9.64165911688407,9.325208470158744,9.510365777117373,6502400,0.00796050366645007,0.0241475503067608,9.73894968032837,9.739707422256469,9.228689422607422,46.48149968051945,10.061702774732066,9.417712069780872,0.17379832072741688,1,0,blue,1,0,0
1443,2007-11-06,9.878997802734375,9.92276267907837,9.61641111310707,9.61641111310707,7791200,0.030010553778031746,0.023689281886029583,9.716057682037354,9.739539098739623,9.262287158966064,50.51372565252147,10.061223824970495,9.417854372508751,0.20123553340908573,1,0,blue,1,0,0
1444,2007-11-07,9.496899604797363,9.974942802281582,9.491850058457503,9.648392416084638,7603200,-0.038677830035679484,0.02520157486789026,9.687274360656739,9.718077564239502,9.295952186584472,44.99243617409819,10.044584032295045,9.39157109618396,0.16481303310816012,1,0,blue,1,1,0
1445,2007-11-08,9.392537117004395,9.628192430184882,8.837064612632187,9.510364773594638,12534800,-0.010989111408553742,0.024264946046068016,9.673640060424805,9.707557201385498,9.316689834594726,47.4785523990158,10.06204367076106,9.353070732009936,0.1548649549346238,1,0,blue,1,1,0
1446,2007-11-09,8.884195327758789,9.146782619013628,8.72260344488307,9.005389560970109,13440800,-0.05412188239589655,0.02694735812089337,9.595200729370116,9.668674087524414,9.329987449645996,40.80411530089525,10.180119204520107,9.15722897052872,0.10640861812975012,1,0,blue,1,1,0
1447,2007-11-12,8.752901077270508,8.879144842808063,8.46506544595104,8.614874611651501,11782000,-0.014778406557322099,0.02682251401359146,9.489660930633544,9.618008089065551,9.336249122619629,28.959787139395388,10.270173783330547,8.965842394800555,0.0938933408954211,1,0,blue,1,1,0
1448,2007-11-13,9.161931037902832,9.262925794689957,8.816864869752981,8.816864869752981,8614000,0.04673078754362847,0.029208842445836613,9.437985229492188,9.586952066421508,9.347358589172364,40.580476486781905,10.264680138265254,8.909223994577763,0.1328830402571394,1,0,blue,1,1,0
1449,2007-11-14,9.067670822143555,9.582745738023814,9.032322713572821,9.46155148908513,9347200,-0.010288247681555784,0.029162662040138693,9.347931385040283,9.547900724411011,9.361497898101806,42.66598525047354,10.251633623711008,8.844167825111015,0.1238979344508473,1,0,blue,1,1,0
1450,2007-11-15,9.414419174194336,9.520464125080526,9.067669374055628,9.197279726892294,12091200,0.03824006835404847,0.03063837450351878,9.31561279296875,9.527196884155273,9.381292915344238,46.207961408612945,10.220457770196832,8.833935998113715,0.15695080417151785,1,0,blue,1,0,0
1451,2007-11-16,9.2578763961792,9.370653854974874,8.837063832716508,9.370653854974874,15406800,-0.016627980454092417,0.03021535113696558,9.289859008789062,9.51255259513855,9.404151458740234,41.82910027232557,10.216016163906158,8.809089026370941,0.14202877781769568,1,0,blue,1,1,0
1452,2007-11-19,8.919543266296387,9.367287802544919,8.63507356599828,9.367287802544919,21253200,-0.03654543605944505,0.03122985740630202,9.222697162628174,9.480823421478272,9.418223457336426,39.38826282179978,10.232017076538286,8.729629766418258,0.10977806689704053,1,0,blue,1,1,0
1453,2007-11-20,8.586256980895996,8.939739825545544,7.988703427977737,8.303471604128738,46295600,-0.03736584659662501,0.028605021565585996,9.093423080444335,9.404740381240845,9.421017589569091,30.915825245736002,10.195691275314838,8.613789487166853,0.07800843308083703,1,0,blue,1,1,0
1454,2007-11-21,8.30179214477539,8.465067663110416,8.205846909205718,8.465067663110416,14115200,-0.033130249508432574,0.028657731197983764,8.973912334442138,9.330593347549438,9.41755012512207,30.46266692378026,10.240626390643904,8.420560304454973,0.05089257481417886,1,0,blue,1,1,0
1455,2007-11-23,8.441496849060059,8.52902526163053,8.308519978944963,8.490310598579695,4015200,0.016828258507121108,0.028819808622599783,8.878808307647706,9.276224184036256,9.418694648742676,35.05147166974022,10.263065554926857,8.289382813145654,0.06420955631611167,1,0,blue,1,0,0
1456,2007-11-26,8.66537094116211,8.911125287572562,8.508828639464333,8.58457501804534,15294000,0.026520662875918477,0.02937621844207856,8.856925868988037,9.226063299179078,9.417415332794189,37.62370405878843,10.230755974435763,8.221370623922393,0.0855497621348802,1,0,blue,1,1,0
1457,2007-11-27,8.944792747497559,9.062620406878438,8.778151313293689,8.808449872623317,12078000,0.03224579861990029,0.030254397501823113,8.876115036010741,9.182887983322143,9.423273086547852,37.483059833065724,10.155947996002967,8.209827970641319,0.112184906923016,1,0,blue,1,1,0
1458,2007-11-28,9.387487411499023,9.434618216489337,9.114801030740836,9.145099588837196,13355200,0.0494918861172402,0.032437340341438976,8.898670673370361,9.168327951431275,9.43525785446167,48.55746537788656,10.118598918252353,8.218056984610197,0.15438360511072516,1,0,blue,1,1,0
1459,2007-11-29,9.402637481689453,9.525514692259613,9.156883060549132,9.525514692259613,9410000,0.0016138578435664908,0.03162367955907088,8.932167339324952,9.140049362182618,9.443505840301514,50.13637542424977,10.021246883458167,8.258851840907068,0.15582774548890338,1,0,blue,1,0,0
1460,2007-11-30,9.670270919799805,9.698885860230433,9.485113043315746,9.60125769875718,17945600,0.02846365592968314,0.03194974894504827,8.957752513885499,9.136682653427124,9.453470611572266,61.3514734357398,10.008734491761409,8.26463081509284,0.18133919524904843,1,0,blue,1,1,0
1461,2007-12-03,9.69552230834961,9.910978801988083,9.59452753847248,9.762852583007085,10230000,0.0026112389982893003,0.03149080917436373,9.00151710510254,9.1456880569458,9.461280937194823,64.04216471048201,10.037698871425171,8.25367724246643,0.18374621708798855,1,0,blue,1,0,0
1462,2007-12-04,9.629875183105469,9.708988155727535,9.444717899817423,9.592844111713294,8308400,-0.00677087042413449,0.031501800858958796,9.072550296783447,9.14762372970581,9.464782066345215,57.7653857268515,10.043862782343192,8.251384677068428,0.17748857847082405,1,0,blue,1,1,0
1463,2007-12-05,9.74601936340332,9.847014123207998,9.62482513795049,9.767901154691954,6776800,0.01206081886726973,0.030871369828216595,9.18852653503418,9.140974807739259,9.46771089553833,61.17580884386234,10.016092390690822,8.265857224787695,0.18855971532697485,1,0,blue,1,0,0
1464,2007-12-06,10.040590286254883,10.118019661294186,9.60462834646867,9.916029456840612,28446800,0.03022474221195237,0.030191406484387586,9.362406349182129,9.168159341812133,9.470639781951904,60.496647917513954,10.120225437939368,8.216093245684899,0.21663890958680654,1,0,blue,1,0,0
1465,2007-12-07,10.230793952941895,10.734086017859868,10.170196846304659,10.19881243204289,14952800,0.018943474563182905,0.030191833300699158,9.541336059570312,9.21007218360901,9.484072074890136,66.12723623606661,10.271278547661074,8.148865819556944,0.23476957114069028,1,0,blue,1,1,0
1466,2007-12-10,10.099499702453613,10.44288284644317,10.07425069635392,10.250992454833977,9276800,-0.01283324159319299,0.02722240015103416,9.684748935699464,9.27083740234375,9.496359748840332,71.00058795413686,10.391015240545151,8.150659564142348,0.22225429390636126,1,0,blue,1,1,0
1467,2007-12-11,9.783051490783691,10.1701989680453,9.690472843933387,10.144950596418358,10792400,-0.031333058170499584,0.028148401571134535,9.768574810028076,9.32234492301941,9.502991771697998,71.42870315475426,10.436968965421748,8.207720880617071,0.19208970494204713,1,0,blue,1,0,0
1468,2007-12-12,9.867215156555176,10.112970240106842,9.732555232621557,10.013658425810329,10628000,0.008603007543277474,0.02648326520978094,9.81654758453369,9.357609128952026,9.50642562866211,80.19484783789979,10.495253672734,8.219964585170052,0.20011238381998894,1,0,blue,1,1,0
1469,2007-12-13,9.687106132507324,9.931177574193212,9.614726312377528,9.80325082356211,71285200,-0.01825327827458978,0.026768544358885517,9.844994449615479,9.388580894470214,9.509590148925781,73.65733884733424,10.526717488936054,8.250444300004375,0.18294396738149085,1,-1,red,-1,1,1
1470,2007-12-14,9.798197746276855,10.006921021357163,9.577692415094582,9.678687154647344,14204400,0.011467987678666747,0.02559124215135102,9.857787132263184,9.407769823074341,9.521642150878906,72.47829198626765,10.560586954723343,8.25495269142534,0.19353348169429604,1,0,blue,1,1,0
1471,2007-12-17,9.788101196289062,9.93117722144937,9.729187047845537,9.762852183797687,14002400,-0.0010304497060829032,0.025218670098807003,9.867045021057129,9.434281063079833,9.526456241607667,68.73603441619886,10.596929297654109,8.271632828505558,0.19257105476594577,1,0,blue,1,1,0
1472,2007-12-18,10.26109504699707,10.296443153918306,9.862164852335283,9.878997100742788,16019200,0.04832335109973451,0.02533822557742912,9.93016700744629,9.501358652114869,9.54096586227417,69.15135955577671,10.693393194443962,8.309324109785775,0.23765794280352903,1,0,blue,1,0,0
1473,2007-12-19,10.262776374816895,10.424368235186193,10.136532613507947,10.348621849979029,10536800,0.00016385461903656307,0.023148709243685932,9.981842708587646,9.585184621810914,9.548574104309083,68.9681076540705,10.741522323246803,8.428846920375024,0.23781821093186392,1,0,blue,1,1,0
1474,2007-12-20,10.452981948852539,10.468131224110367,10.21732734075275,10.318322081065674,9072400,0.018533539764383544,0.020953717442903898,10.023081874847412,9.69274411201477,9.559111137390136,67.87091981023204,10.741643309511643,8.643844914517897,0.25594905429871234,1,0,blue,1,0,0
1475,2007-12-21,10.343575477600098,10.564080904037104,10.306543757449504,10.52536621574747,16519200,-0.010466532113781346,0.021490550518368637,10.034360027313232,9.787848043441773,9.573923759460449,64.24883655878895,10.694312180258532,8.881383906625015,0.2455201717401713,1,0,blue,1,0,0
1476,2007-12-24,10.654972076416016,10.688637203905213,10.41931746820943,10.555660303482776,5382000,0.030105315080870554,0.021646203732452244,10.089907264709472,9.887328100204467,9.59378604888916,70.3407907325994,10.707724725513817,9.066931474895117,0.2752032290676222,1,0,blue,1,1,0
1477,2007-12-26,10.58427906036377,10.718938968590464,10.407537890684413,10.718938968590464,6859200,-0.00663474437523115,0.021344489590438935,10.17003002166748,9.969302415847778,9.610147209167481,66.93895547935307,10.717628609802047,9.22097622189351,0.2684646042524883,1,0,blue,1,1,0
1478,2007-12-27,10.469815254211426,10.604475127407515,10.345254470186966,10.525362170982158,8374000,-0.010814511361571189,0.01944876940554308,10.230290031433105,10.023418807983399,9.623882484436034,59.35437314736336,10.750836036232092,9.296001579734705,0.2575536446181901,1,0,blue,1,0,0
1479,2007-12-28,10.486649513244629,10.60279419791432,10.42268582039096,10.474866812206985,7000000,0.0016078850127208,0.01944883467168439,10.310244369506837,10.077619409561157,9.636641521453857,56.03183053929534,10.771025084210487,9.384213734911826,0.25915832584415016,1,0,blue,1,1,0
1480,2007-12-31,10.454667091369629,10.527046901313646,10.397436558904799,10.422684926630787,8378400,-0.003049822713594663,0.018767788235173215,10.375891304016113,10.11683921813965,9.649164943695068,58.78446017154724,10.801916637555353,9.431761798723945,0.2561096860529765,1,0,blue,1,0,0
1481,2008-01-02,10.14999771118164,10.48496475491705,9.97157361616155,10.461399356866014,9398800,-0.029141949478189932,0.020187341523104464,10.41208095550537,10.13956298828125,9.661149654388428,59.12898029102004,10.795320764151015,9.483805212411486,0.22706788305182987,1,0,blue,1,0,0
1482,2008-01-03,10.118017196655273,10.336839597298408,10.057420085869083,10.149998719743985,9843200,-0.0031507903190102216,0.020116084355570656,10.397773170471192,10.16397008895874,9.672427463531495,56.4058407061539,10.774639293759527,9.553300884157952,0.22401942507362088,1,0,blue,1,1,0
1483,2008-01-04,9.601263046264648,9.922763934395542,9.549082038517504,9.922763934395542,16070400,-0.05107266970859159,0.02327049817615782,10.331621837615966,10.156732273101806,9.662294368743897,48.12916849392795,10.791225665108339,9.522238881095273,0.17476120218817878,1,0,blue,1,1,0
1484,2008-01-07,9.513731956481934,9.74602070657701,9.400953838451839,9.518781502535377,13208800,-0.009116622402796093,0.022174440783464443,10.237696838378906,10.13038935661316,9.656874351501465,43.736134969067486,10.825991377955939,9.43478733527038,0.16641753252115557,1,0,blue,1,1,0
1485,2008-01-08,9.443034172058105,9.946326307392079,9.402636523387187,9.602943083144027,12886400,-0.007431130574964362,0.021611847288795887,10.147642707824707,10.09100136756897,9.655157432556152,42.59922643774787,10.849072758542372,9.332929976595567,0.1596784531736101,1,0,blue,1,0,0
1486,2008-01-09,9.276392936706543,9.527196883469399,8.91954403632988,9.419468962005428,26118800,-0.017647001198476397,0.021744421545035905,10.00978479385376,10.049846029281616,9.64731351852417,25.685618760599652,10.890814461902021,9.20887759666121,0.143793818078473,1,0,blue,1,1,0
1487,2008-01-10,8.79835033416748,9.266293762034408,8.458333660225714,9.111435026119262,40060000,-0.05153324204793608,0.023479897515736675,9.831191921234131,10.000610971450806,9.627114543914795,20.726688480487667,11.006479318793064,8.994742624108548,0.09822567112347341,1,0,blue,1,1,0
1488,2008-01-11,8.773101806640625,9.005390565503998,8.685572699791976,8.752902979555287,19846000,-0.002869688813004534,0.0232685742755163,9.66152057647705,9.945905303955078,9.60900281906128,14.048922538361822,11.091610601142637,8.800200006767518,0.09581892200398026,1,0,blue,1,0,0
1489,2008-01-14,9.040738105773926,9.086185945444177,8.800033237580983,8.810132971544071,13277600,0.030506462256110867,0.024400012052549037,9.516929435729981,9.913586902618409,9.590453395843506,23.88655176263157,11.124632909588303,8.702540895648514,0.1213306444835723,1,0,blue,1,1,0
1490,2008-01-15,8.552597045898438,8.996975128378667,8.466750900536601,8.996975128378667,15774400,-0.05399349634558415,0.02662342155426,9.326722431182862,9.851306867599487,9.566753234863281,10.649078676138245,11.206834088758804,8.49577964644017,0.07479988878725778,1,0,blue,1,0,0
1491,2008-01-16,8.636757850646973,8.727652882319072,8.328722725758295,8.328722725758295,19882400,0.009840379980124991,0.026849589158952896,9.175398445129394,9.793739700317383,9.5491801071167,13.730392156862749,11.254291975632615,8.333187425002151,0.08282229494575262,1,0,blue,1,0,0
1492,2008-01-17,8.369121551513672,9.030639038319494,8.31020739973346,8.646857494103482,18054400,-0.030988051739027522,0.02414113076464635,9.000508880615234,9.699141025543213,9.524739303588866,12.989324261974787,11.272932904505124,8.125349146581302,0.05731057246616059,1,0,blue,1,1,0
1493,2008-01-18,8.30179214477539,8.749536791470248,8.256344300225152,8.428035943378555,15501200,-0.008044978953149928,0.024031312711404584,8.870561790466308,9.601091814041137,9.493195190429688,12.179435749469832,11.268584435470054,7.9335991926122205,0.05089257481417886,1,0,blue,1,1,0
1494,2008-01-22,8.495365142822266,8.596359911982367,7.534228657350502,7.842263794874247,24653200,0.023317013323285618,0.02435467852762138,8.768725109100341,9.503210973739623,9.473164501190185,17.880739828422293,11.189866137301841,7.816555810177405,0.06934440897010866,1,0,blue,1,0,0
1495,2008-01-23,8.761317253112793,8.77309995326583,8.03751978805527,8.263075342870396,23099200,0.03130555377189759,0.026047484860424675,8.70055341720581,9.42409806251526,9.460540103912354,26.942367359037846,11.093125105440299,7.75507101959022,0.09469559060191882,1,0,blue,1,1,0
1496,2008-01-24,8.823596954345703,8.9178591936513,8.586258709518678,8.828647141416218,14777600,0.007108486022553651,0.024755129294855908,8.655273818969727,9.332529306411743,9.459328136444093,28.721561033607216,10.915976414431167,7.749082198392319,0.10063223843000192,1,0,blue,1,1,0
1497,2008-01-25,8.348921775817871,9.008756270360418,8.308524125563494,8.926276717751698,14676800,-0.05379610843331306,0.026680267171231075,8.610330963134766,9.220761442184449,9.45124855041504,29.124480049445978,10.746709827304864,7.694813057064033,0.05538508226408375,1,0,blue,1,1,0
1498,2008-01-28,8.508829116821289,8.522295425817356,8.081283437830523,8.343870684273213,10268000,0.019153052968657436,0.027545206572059708,8.583903694152832,9.122712135314941,9.438186511993408,33.64374074668525,10.560173467023784,7.685250803606098,0.07062782668754036,1,0,blue,1,0,0
1499,2008-01-29,8.360705375671387,8.547546293973799,8.263077175308979,8.547546293973799,9950400,-0.017408240207465564,0.027453305740361533,8.515900421142579,9.01641492843628,9.424047203063965,32.816617358047196,10.339031858917268,7.693797997955292,0.056508322759662874,1,0,blue,1,1,0
1500,2008-01-30,8.261392593383789,8.428034009726124,8.130098636325172,8.335455373746047,9477600,-0.011878517161552637,0.0273913350738306,8.486779975891114,8.906751203536988,9.400986671447754,33.53351501099567,10.082847836592016,7.73065457048196,0.04704159441002518,1,0,blue,1,1,0
1501,2008-01-31,8.678838729858398,8.81013204705584,8.11494949721823,8.146931663690756,12497200,0.05052975412510041,0.03030487932461083,8.490988063812257,8.833193254470824,9.389405918121337,48.02226254667096,9.855912273177678,7.810474235763971,0.0868335434782412,1,0,blue,1,0,0
1502,2008-02-01,8.840431213378906,8.914494000117267,8.635074458278766,8.727653102228984,8606400,0.018619136563117644,0.030850031513521347,8.538119029998779,8.769313955307007,9.387823677062988,51.06609228553878,9.594694369893993,7.943933540720021,0.102236919655962,1,0,blue,1,1,0
1503,2008-02-04,8.752901077270508,9.25619317174152,8.744484954656471,9.12153264148093,9960000,-0.009901116132879584,0.02902260010212594,8.583229923248291,8.7268958568573,9.39115655899048,45.16672469007652,9.453545722273772,8.00024599144083,0.0938933408954211,1,0,blue,1,0,0
1504,2008-02-05,8.308525085449219,8.742803407455954,8.308525085449219,8.584578081813198,8459200,-0.050768995090695435,0.03083121793238986,8.564545917510987,8.666635513305664,9.391291217803955,45.840479103579106,9.314123290458065,8.019147736153263,0.05153437457937703,1,0,blue,1,1,0
1505,2008-02-06,8.295056343078613,8.561010168878465,8.254658699988104,8.380902458336625,10170800,-0.001621075008149564,0.03084730793699544,8.517919826507569,8.60923662185669,9.388362407684326,44.03288027856107,9.163792024634164,8.054681219079216,0.05025050232953372,1,0,blue,1,0,0
1506,2008-02-07,8.276541709899902,8.372487571136958,7.946624793526108,8.210895048613276,11981600,-0.002232008127848295,0.03073344201056985,8.463214302062989,8.559244060516358,9.380585823059082,48.22920888720909,9.03527563449607,8.083212486536645,0.048485643881721066,1,0,blue,1,1,0
1507,2008-02-08,8.456648826599121,8.557643576253202,8.151980325838606,8.247925530642672,7503600,0.02176115617031038,0.029256291848277563,8.473987007141114,8.54215898513794,9.370822944641112,52.83946981781326,9.006439925082736,8.077878045193144,0.06565387850725452,1,0,blue,1,0,0
1508,2008-02-11,8.456648826599121,8.508829169006514,8.205844277935311,8.308522637278703,10498800,0.0,0.029256609225068557,8.468768978118897,8.526336336135865,9.352206172943115,49.23584793078304,8.978899802848018,8.073772869423712,0.06565387850725452,1,0,blue,1,1,0
1509,2008-02-12,8.264758110046387,8.507146546420202,8.19574487849195,8.490313659389251,13856400,-0.022691106191990773,0.028611930837136104,8.459174251556396,8.487537336349487,9.329448585510255,39.90415266081459,8.883987844107065,8.091086828591909,0.04736240338614194,1,0,blue,1,0,0
1510,2008-02-13,7.965139389038086,8.337137505500387,7.785031680448322,8.31188913936971,18358000,-0.03625256988998793,0.027224551061583516,8.429548931121825,8.45816445350647,9.29534595489502,34.082379386833566,8.916533024774363,7.999795882238577,0.018802041115376273,1,0,blue,1,0,0
1511,2008-02-14,7.702552795410156,7.988705463877736,7.554427236999062,7.965140063317289,21073600,-0.032966980338010266,0.02782177028087328,8.331920337677001,8.411454200744629,9.25548656463623,36.99184042752061,8.97216797911095,7.8507404223783075,-0.006228331540317123,1,0,blue,1,1,0
1512,2008-02-15,8.017321586608887,8.032470865423916,7.450065757064298,7.613341246280823,28404800,0.040865515571187894,0.028951527923971293,8.249609375,8.39386420249939,9.2232354927063,40.6888054214114,8.981591318645892,7.806137086352888,0.02377617110862676,1,0,blue,1,0,0
1513,2008-02-19,7.887711524963379,8.101484404112647,7.803549004453073,8.079601968989426,13709200,-0.016166254558379167,0.029101104934416054,8.163090419769286,8.37316017150879,9.1860693359375,40.97623403824853,9.002261477999433,7.744058865018146,0.011421434722079606,1,0,blue,1,1,0
1514,2008-02-20,7.699186325073242,7.840579360721266,7.514028426760207,7.840579360721266,15053600,-0.02390112763296226,0.028840365510625965,8.10215654373169,8.333351230621338,9.139241256713866,39.6273258265011,9.027311916730305,7.639390544512369,-0.006549231422916209,1,0,blue,1,1,0
1515,2008-02-21,7.741267204284668,7.907908598400973,7.665520824182287,7.741267204284668,9418800,0.005465626812327429,0.02770790693730605,8.046777629852295,8.282348728179931,9.089450721740723,29.92068474914413,8.993596006755897,7.571101449603964,-0.0025379828904276273,1,0,blue,1,0,0
1516,2008-02-22,7.788398265838623,7.83384609545215,7.581358581227418,7.788398265838624,9797200,0.006088287655006797,0.027683812542056627,7.997963285446167,8.230588793754578,9.043228693008423,26.307790937294286,8.926494244724141,7.534683342785014,0.0019546609192007455,1,0,blue,1,1,0
1517,2008-02-25,7.753049373626709,7.803546742876236,7.5746246506955694,7.801863133372882,10012800,-0.004538660069164813,0.02528110574955195,7.927603340148925,8.20079517364502,9.002628650665283,26.940980930493723,8.925783578840276,7.475806768449763,-0.0014148787545719857,1,0,blue,1,0,0
1518,2008-02-26,7.9297919273376465,7.978606338058837,7.635223137419362,7.682353938331406,9491200,0.02279652110976582,0.025464576875317058,7.874917650222779,8.171843314170838,8.963880186080933,40.03540409217108,8.891263041954586,7.452423586387089,0.015432637801327025,1,0,blue,1,0,0
1519,2008-02-27,7.980288505554199,8.054351277005084,7.828795743371778,7.897808970119561,6761200,0.006367957530192925,0.02532144114446815,7.846470689773559,8.152822470664978,8.92974383354187,41.8766311565546,8.87133277958528,7.434312161744675,0.020246090587072163,1,0,blue,1,0,0
1520,2008-02-28,7.584727764129639,7.91127816355095,7.571261450532468,7.907911585151657,11685200,-0.04956722318362983,0.027409915828059028,7.808429527282715,8.11898922920227,8.885474433898926,35.054578987846824,8.878528066240753,7.3594503921637875,-0.017459691071561666,1,0,blue,1,0,0
1521,2008-02-29,7.130251407623291,7.556113709262598,7.11510212279256,7.556113709262598,16601600,-0.05991992997503448,0.026988490876972873,7.751199388504029,8.041559863090516,8.83231743812561,24.38237046628545,8.873113424401538,7.210006301779494,-0.060781447941885315,1,0,blue,1,0,0
